Date/Time,Environment:Outdoor Dry Bulb [C](Hourly),Environment:Wind Speed [m/s](Hourly),ZONE1:Zone People Number Of Occupants [](Hourly),ZONE1:Zone People Total Heat Gain [J](Hourly),ZONE1:Zone Window Heat Gain[W](Hourly),ZONE1:Zone Window Heat Loss[W](Hourly),ZONE1:Zone Transmitted Solar Energy[J](Hourly),ZONE1_FACE_1_WINDOW_1:Window Transmitted Beam Solar [W](Hourly),ZONE1_FACE_1_WINDOW_1:Window Heat Gain [W](Hourly),ZONE1_FACE_1_WINDOW_1:Window Heat Loss [W](Hourly),ZONE1:Zone Mean Radiant Temperature [C](Hourly),ZONE1:Zone Mean Air Temperature [C](Hourly),ZONE1:Zone Operative Temperature [C](Hourly)
 10/08  18:00:00,16.2,9.2,0,0,11.4232345183,59.1564103603,97313.9820102631,3.6625413074,7.0392109396,19.6377856607,20.9238620889,20.3661089177,20.6449855033
 10/08  19:00:00,15.225,9.175,0,0,0,93.9763665764,0,0,0,32.1157608692,20.5995189528,19.9719532477,20.2857361002
 10/08  20:00:00,15,9.1125,0,0,0,93.0980875872,0,0,0,31.8169410407,20.3423322536,19.7262037241,20.0342679889
 10/08  21:00:00,14.625,8.3,0,0,0,95.474499848,0,0,0,32.6435016956,20.105659992,19.493610337,19.7996351645
 10/08  22:00:00,14.4,6.45,0,0,0,95.6710692618,0,0,0,32.7594389452,19.8840156309,19.2812416544,19.5826286427
 10/08  23:00:00,14.0875,6.6375,0,0,0,97.2564188812,0,0,0,33.2826194689,19.6915874502,19.0910731854,19.3913303178
 10/08  24:00:00,13.9,6.575,0,0,0,97.0245358344,0,0,0,33.2047958374,19.5155036874,18.9213640464,19.2184338669
 10/09  01:00:00,13.525,6.2,0,0,0,100.1523425911,0,0,0,34.266354436,19.3635628018,18.7671197285,19.0653412652
 10/09  02:00:00,12.9875,5.8875,0,0,0,105.4629205879,0,0,0,36.0642514322,19.2104970639,18.5840750469,18.8972860554
 10/09  03:00:00,12.8,5.3875,0,0,0,106.0294080567,0,0,0,36.2680965691,19.073008314,18.4448506208,18.7589294674
 10/09  04:00:00,12.8,6.1375,0,0,0,103.9749878825,0,0,0,35.5407498732,18.959615198,18.3478778249,18.6537465114
 10/09  05:00:00,12.8,6.3875,0,0,0,102.5771616114,0,0,0,35.0733056805,18.8589142205,18.2623263266,18.5606202736
 10/09  06:00:00,12.8,5.575,0,0,0,118.943324597,0,0,0,40.7284430489,19.5303106441,21.9703956948,20.7503531695
 10/09  07:00:00,12.8,3.8875,0.74322432,321072.90624,211.6623726271,32.1346775181,778447.794117268,13.7205483115,19.839393944,16.1785144184,20.2315839785,21.9999999852,21.1157919819
 10/09  08:00:00,14.175,5.0375,1.48644864,642145.812480001,872.7615962293,0,2389888.14464005,112.1275533716,245.3131483733,0,20.9877556028,22,21.4938778014
 10/09  09:00:00,16.0625,6.5125,7.06063104,3050192.60928,1234.8662337377,0,3211182.98520385,278.5424783829,561.6429864783,0,21.6318357935,22,21.8159178967
 10/09  10:00:00,17.3875,7.0125,7.06063104,3050192.60928,1380.1693093253,0,3549255.4849648,448.3241359978,836.7781526969,0,22.0552832184,22,22.0276416092
 10/09  11:00:00,18.4875,7.825,7.06063104,3050192.60928,1355.8090291546,0,3460003.53212243,537.0597771988,977.151816612,0,22.3867605957,22,22.1933802978
 10/09  12:00:00,19.5875,9.2,7.06063104,3050192.60928,1210.4691089442,0,3160104.77730928,549.503091895,1020.0968685896,0,22.6238071488,22,22.3119035744
 10/09  13:00:00,19.3125,10.1125,3.7161216,1605364.5312,1121.6330355745,0,2944852.71039549,470.2154934753,935.9839027267,0,22.8260029265,22,22.4130014632
 10/09  14:00:00,18.525,10.6125,7.06063104,3050192.60928,690.588075253,0,1883216.58269201,234.6912699674,524.8054346771,0,22.8148118211,22,22.4074059106
 10/09  15:00:00,17.9875,12.1125,7.06063104,3050192.60928,231.2377678343,0,752033.003314188,7.1884706957,95.7997771616,0,22.542658707,22,22.2713293535
 10/09  16:00:00,17.425,12.2125,7.06063104,3050192.60928,122.6237121441,0,497857.657472237,0,45.216923634,0,22.3844831275,22,22.1922415638
 10/09  17:00:00,16.5125,12.175,7.06063104,3050192.60928,57.975405921,0,361575.97309722,2.1180292352,23.7265338518,0,22.1893373269,22,22.0946686634
 10/09  18:00:00,15.4125,12.4,5.20257024,2247510.34368,5.643426308,72.3768458738,91151.9603890567,3.2097332156,4.9628872519,24.1186889097,21.8767251173,22,21.9383625586
 10/09  19:00:00,15,11.7125,2.97289728,1284291.62496,0,109.64810556,0,0,0,37.3690122431,21.5869657613,22,21.7934828806
 10/09  20:00:00,14.625,8.7375,2.97289728,1284291.62496,0,91.0215681719,0,0,0,31.0370884441,20.2573142724,16.5931317628,18.4252230176
 10/09  21:00:00,14.0875,8.5125,0.74322432,321072.90624,0,87.1306897028,0,0,0,29.7410441671,19.5440361643,17.4218649003,18.4829505323
 10/09  22:00:00,13.9,8.6125,0.74322432,321072.90624,0,87.6491238663,0,0,0,29.9235976222,19.2889024114,17.2497895042,18.2693459578
 10/09  23:00:00,13.525,7.2625,0.37161216,160536.45312,0,92.3884260725,0,0,0,31.5755000561,19.1025503746,17.5467880369,18.3246692058
 10/09  24:00:00,13.3,6.3875,0.37161216,160536.45312,0,93.9583716565,0,0,0,32.1386152656,18.9238678544,17.3807086209,18.1522882376
 10/10  01:00:00,13.3,6.5125,0,0,0,92.8169213514,0,0,0,31.7136772262,18.9392681431,18.2600754605,18.5996718018
 10/10  02:00:00,12.9875,6.7,0,0,0,100.4086763188,0,0,0,34.318604704,18.9829502413,18.3826950657,18.6828226535
 10/10  03:00:00,12.425,6.3875,0,0,0,108.6224567353,0,0,0,37.1171605968,18.8992564401,18.2587967753,18.5790266077
 10/10  04:00:00,12.2,5.2,0,0,0,110.51636141,0,0,0,37.7855489606,18.8025981729,18.15108483,18.4768415015
 10/10  05:00:00,11.8875,3.975,0,0,0,114.2351411366,0,0,0,39.0814143854,18.7064952882,18.0408346903,18.3736649892
 10/10  06:00:00,11.325,2.975,0,0,0,136.0621326774,0,0,0,46.5053154806,19.4176995307,21.9665613474,20.6921304391
 10/10  07:00:00,11.1,3.225,0.74322432,321072.90624,187.1476982055,36.7604707297,750889.87353997,12.7711461203,16.1985350581,19.4540196076,20.1329703533,21.9999999698,21.0664851616
 10/10  08:00:00,12.85,2.2875,1.48644864,642145.812480001,796.7893328094,0,2227662.97315631,100.4224268946,226.0258232562,0,20.844977876,22,21.422488938
 10/10  09:00:00,14.5875,1.5,7.06063104,3050192.60928,1170.7267154864,0,3074336.83461751,254.6212712887,531.8923739293,0,21.488755054,22,21.744377527
 10/10  10:00:00,15.375,1.875,7.06063104,3050192.60928,1229.4089190025,0,3228434.42873746,356.5721035607,733.3667795456,0,21.8458292914,22,21.9229146457
 10/10  11:00:00,16.2875,2.4125,7.06063104,3050192.60928,1150.8412259151,0,3023262.02448904,375.7732380663,792.0804883435,0,22.1349839285,22,22.0674919643
 10/10  12:00:00,17.0125,2.9125,7.06063104,3050192.60928,1037.4679232186,0,2791440.17302447,396.1128486477,837.5735031982,0,22.4074362376,22,22.2037181188
 10/10  13:00:00,17.8875,2.7875,3.7161216,1605364.5312,1050.7475880257,0,2791947.85194072,418.6603002616,870.1895914497,0,22.7130729825,22,22.3565364912
 10/10  14:00:00,18.675,7.1,7.06063104,3050192.60928,673.7591441518,0,1830746.01435824,230.3782356142,515.0630041429,0,22.7886277776,22,22.3943138888
 10/10  15:00:00,18.525,9.8,7.06063104,3050192.60928,224.9103371072,0,722925.05891325,7.5917509591,93.8162225042,0,22.5758845926,22,22.2879422963
 10/10  16:00:00,17.9875,8.8,7.06063104,3050192.60928,137.658846586,0,522271.646406763,0,50.3329591073,0,22.4660604921,22,22.233030246
 10/10  17:00:00,16.425,8.575,7.06063104,3050192.60928,52.1958886035,0,360973.286069373,1.7967313871,21.5867218433,0,22.2556245413,22,22.1278122706
 10/10  18:00:00,14.85,8.425,5.20257024,2247510.34368,1.7896197884,81.0814992924,84871.0024481163,2.6447882304,3.467847522,27.2299468524,21.9214837112,22,21.9607418556
 10/10  19:00:00,13.7125,7.575,2.97289728,1284291.62496,0,129.0604365223,0,0,0,43.9973037454,21.6075727799,22,21.8037863899
 10/10  20:00:00,13.3,6.8875,2.97289728,1284291.62496,0,104.5274057929,0,0,0,35.6010319731,19.9605154204,15.6312335533,17.7958744868
 10/10  21:00:00,12.9875,7.325,0.74322432,321072.90624,0,94.5151144943,0,0,0,32.1838545355,19.221467898,16.8376125208,18.0295402094
 10/10  22:00:00,12.425,6.45,0.74322432,321072.90624,0,101.8560268533,0,0,0,34.7137044269,18.927589224,16.5182303034,17.7229097637
 10/10  23:00:00,11.8875,4.3875,0.37161216,160536.45312,0,109.3880423714,0,0,0,37.3806866619,18.6781248459,16.8380388473,17.7580818466
 10/10  24:00:00,12.0125,3.9125,0.37161216,160536.45312,0,105.9700884858,0,0,0,36.2518257037,18.5066310066,16.7649757125,17.6358033595
 10/11  01:00:00,11.5125,3.1625,0,0,0,115.2684222846,0,0,0,39.4395041754,18.5435559063,17.7494140983,18.1464850023
 10/11  02:00:00,10.4125,1.9125,0,0,0,132.6731180315,0,0,0,45.3668733335,18.5491932457,17.7708100026,18.1600016241
 10/11  03:00:00,10,0.5625,0,0,0,136.8571289483,0,0,0,46.7204995774,18.4224859316,17.622884981,18.0226854563
 10/11  04:00:00,9.625,0,0,0,0,140.4262622871,0,0,0,47.9446469266,18.2842310491,17.4765194731,17.8803752611
 10/11  05:00:00,9.4,0.9375,0,0,0,140.9976118711,0,0,0,48.1355670977,18.1299095007,17.3258314096,17.7278704552
 10/11  06:00:00,9.4,1.5,0,0,0,160.5925083299,0,0,0,54.9328787142,18.9983056762,21.9549873564,20.4766465163
 10/11  07:00:00,9.775,1.875,0.74322432,321072.90624,109.0044447635,42.5091302127,585332.743375617,8.4849371829,8.3267746576,25.084880099,19.7737408099,21.9999998874,20.8868703486
 10/11  08:00:00,12.0625,2.4125,1.48644864,642145.812480001,610.8208389298,0,1801588.33062471,71.9044964162,180.2500463452,0,20.4061206755,21.9999999997,21.2030603376
 10/11  09:00:00,14.3625,1.9125,7.06063104,3050192.60928,1155.7756060751,0,3044706.36867825,245.3797170005,525.8479100654,0,21.174784684,22,21.587392342
 10/11  10:00:00,15,2.1875,7.06063104,3050192.60928,1259.0350897869,0,3305013.35447956,377.209136532,757.7132337915,0,21.5911758305,22,21.7955879153
 10/11  11:00:00,15.6875,2.2875,7.06063104,3050192.60928,1204.0134619258,0,3163216.64284434,414.1127624121,842.6885168348,0,21.9223954925,22,21.9611977462
 10/11  12:00:00,16.7875,2.1,7.06063104,3050192.60928,1094.3028919581,0,2938385.3976144,453.9480464955,909.8238484377,0,22.2285091744,22,22.1142545872
 10/11  13:00:00,18.575,4.975,3.7161216,1605364.5312,1157.977610495,0,3044612.91392858,523.3114016749,995.8014364328,0,22.6200171085,22,22.3100085542
 10/11  14:00:00,19.4,7.6375,7.06063104,3050192.60928,727.0803006088,0,1946007.17818081,272.4291328447,571.7455149874,0,22.7099007816,22,22.3549503908
 10/11  15:00:00,18.4,7.8875,7.06063104,3050192.60928,220.1672337813,0,721250.367030297,8.5596235913,93.3661545864,0,22.4618993267,22,22.2309496633
 10/11  16:00:00,17.8,7.7,7.06063104,3050192.60928,137.976229172,0,534449.41383176,0,50.3987678416,0,22.3542215831,22,22.1771107916
 10/11  17:00:00,17.1125,7.7,7.06063104,3050192.60928,66.362801402,0,374109.507100014,1.3908814738,26.3903655878,0,22.1646326839,22,22.0823163419
 10/11  18:00:00,15.6375,7.7,5.20257024,2247510.34368,2.3103716622,75.6162791526,77567.4080240889,1.9852859138,3.2514131065,25.4494641348,21.8351942971,22,21.9175971486
 10/11  19:00:00,15,6.7625,2.97289728,1284291.62496,0,112.1604083123,0,0,0,38.3818259884,21.5399166694,22,21.7699583347
 10/11  20:00:00,14.3125,4.575,2.97289728,1284291.62496,0,95.2586719113,0,0,0,32.5651246333,20.1562577259,16.373254134,18.26475593
 10/11  21:00:00,14.2125,4.225,0.74322432,321072.90624,0,82.8682522604,0,0,0,28.3843135523,19.4023111299,17.3704448487,18.3863779893
 10/11  22:00:00,14.0875,4.6,0.74322432,321072.90624,0,84.0403549421,0,0,0,28.769363064,19.2169568052,17.2674988577,18.2422278315
 10/11  23:00:00,13.525,4.2875,0.37161216,160536.45312,0,91.2477236825,0,0,0,31.2585572839,18.9855158366,17.4631285733,18.2243222049
 10/11  24:00:00,13.3,3.1625,0.37161216,160536.45312,0,93.3389678609,0,0,0,32.0030665531,18.7886770044,17.2835492459,18.0361131252
 10/12  01:00:00,12.9875,1.9125,0,0,0,95.3217743102,0,0,0,32.5837037456,18.7808462787,18.1009412363,18.4408937575
 10/12  02:00:00,12.8,0.5625,0,0,0,92.175477588,0,0,0,31.374690741,18.8074585366,18.2140921093,18.510775323
 10/12  03:00:00,12.425,0,0,0,0,102.2659257213,0,0,0,34.8795255066,18.7166832989,18.1080386987,18.4123609988
 10/12  04:00:00,12.2,0.9375,0,0,0,106.2106362429,0,0,0,36.2531974784,18.605672929,17.9870546829,18.2963638059
 10/12  05:00:00,12.575,0.5625,0,0,0,98.2515181202,0,0,0,33.5460383383,18.5233812408,17.9519779512,18.237679596
 10/12  06:00:00,12.8,0,0,0,0,111.9214653396,0,0,0,38.3050234652,19.2908623919,21.9665415238,20.6287019579
 10/12  07:00:00,13.1125,0,0.74322432,321072.90624,0,101.4927899085,39874.8019584662,0,0,34.5391444538,19.8400260979,21.999999977,20.9200130375
 10/12  08:00:00,13.9875,1.3125,1.48644864,642145.812480001,113.2809077214,23.4765478832,476939.289154966,9.336621584,40.4044304767,7.6798321487,20.1328079823,22,21.0664039911
 10/12  09:00:00,15.15,2.1,7.06063104,3050192.60928,515.0632533134,0,1456605.65959423,57.762145955,223.2218252986,0,20.7338086793,22,21.3669043396
 10/12  10:00:00,15.6,1.725,7.06063104,3050192.60928,303.2487956805,0,929456.407765826,20.6839610398,143.7491909862,0,20.7803163445,22,21.3901581723
 10/12  11:00:00,16.2875,2.1875,7.06063104,3050192.60928,480.9908889156,0,1351024.92762795,45.5501632509,251.8879911837,0,21.1235297915,22,21.5617648957
 10/12  12:00:00,16.7,0.975,7.06063104,3050192.60928,521.9131541453,0,1443913.18837703,94.1113511168,335.3523635057,0,21.3874283941,22,21.693714197
 10/12  13:00:00,17.3875,0.9375,3.7161216,1605364.5312,1011.3355596904,0,2668128.24639892,358.1266613558,808.5672414836,0,22.0004897833,22,22.0002448917
 10/12  14:00:00,19.8625,3.125,7.06063104,3050192.60928,714.0514665549,0,1849032.7869877,227.8359156273,529.1761292408,0,22.2084572029,22,22.1042286014
 10/12  15:00:00,20.4125,5.1,7.06063104,3050192.60928,280.8170649425,0,759471.036937417,6.7583050813,111.7014176178,0,22.0993447566,22,22.0496723783
 10/12  16:00:00,19.3125,6.325,7.06063104,3050192.60928,120.8009776133,0,400060.495988028,0,43.4902211953,0,22.0544572064,22,22.0272286032
 10/12  17:00:00,18.2125,5.3875,7.06063104,3050192.60928,42.4296128742,0,239114.482315419,0,16.1865006878,0,21.9667753516,22,21.9833876758
 10/12  18:00:00,17.1125,5.6,5.20257024,2247510.34368,0,58.7876841589,25227.7297127924,0,0,19.5716664319,21.7487748037,22,21.8743874019
 10/12  19:00:00,16.7,5.2,2.97289728,1284291.62496,0,74.9267196247,0,0,0,25.4984774551,21.5342133048,22,21.7671066524
 10/12  20:00:00,16.0125,4.2875,2.97289728,1284291.62496,0,64.9328895946,0,0,0,22.012879824,20.5149546215,17.5746891573,19.0448218894
 10/12  21:00:00,15.6,3.475,0.74322432,321072.90624,0,60.9571995272,0,0,0,20.7008477998,19.8652265836,18.1455595511,19.0053930673
 10/12  22:00:00,15.6,1.1625,0.74322432,321072.90624,0,59.9084949192,0,0,0,20.3878087836,19.6691898934,18.073403812,18.8712968527
 10/12  23:00:00,15.6,1.625,0.37161216,160536.45312,0,59.2993380628,0,0,0,20.2006934183,19.5163202949,18.3580086199,18.9371644574
 10/12  24:00:00,15.6,2.9125,0.37161216,160536.45312,0,58.0249585013,0,0,0,19.7603699124,19.3944496187,18.2916977518,18.8430736853
 10/13  01:00:00,15.225,2.7875,0,0,0,61.2552929954,0,0,0,20.7881543959,19.3588230112,18.8320059701,19.0954144906
 10/13  02:00:00,14.625,2.6,0,0,0,68.5996986652,0,0,0,23.2395723406,19.3385265951,18.8295704026,19.0840484989
 10/13  03:00:00,14.775,2.6,0,0,0,65.6533339026,0,0,0,22.2650569928,19.2692918444,18.7778410238,19.0235664341
 10/13  04:00:00,15,2.9125,0,0,0,62.2274362255,0,0,0,21.1045969006,19.2229269905,18.7647189045,18.9938229475
 10/13  05:00:00,15,1.1625,0,0,0,61.200426195,0,0,0,20.7845241824,19.1724994808,18.721774074,18.9471367774
 10/13  06:00:00,15,0,0,0,0,60.1298533202,0,0,0,20.4186242585,19.1260681452,18.6808353094,18.9034517273
 10/13  07:00:00,15,2.875,0.74322432,321072.90624,0.7970113315,29.9430930724,109862.814252165,0.6332108258,0,13.5685006372,19.774343288,21.9690999436,20.8717216158
 10/13  08:00:00,15,4.2875,0.74322432,321072.90624,43.4159112574,0,312396.486811811,1.1575644082,15.9633686635,0,20.2686085657,21.9999998119,21.1343041888
 10/13  09:00:00,15,4.4125,3.7161216,1605364.5312,125.534458122,0,513025.120850745,2.3800379272,51.1911273322,0,20.5375852849,21.9999999999,21.2687926424
 10/13  10:00:00,15.6875,5.6,3.7161216,1605364.5312,156.9394374541,0,587801.453693457,2.7349069368,65.8749987389,0,20.7071935501,22,21.3535967751
 10/13  11:00:00,16.7875,6.825,3.7161216,1605364.5312,193.8337762504,0,655476.717040881,3.186874984,81.2485399238,0,20.8671600892,22,21.4335800446
 10/13  12:00:00,17.8875,7.5125,3.7161216,1605364.5312,435.4146391269,0,1230356.9290031,80.8373207378,274.2301012936,0,21.1736103746,22,21.5868051873
 10/13  13:00:00,18.3,8.3875,3.7161216,1605364.5312,981.4509762168,0,2600739.41553734,345.36671631,780.9477582157,0,21.7900644411,22,21.8950322205
 10/13  14:00:00,18.675,9.7375,3.7161216,1605364.5312,641.2509885019,0,1747441.57096388,194.766623545,469.6024655588,0,21.817708845,22,21.9088544225
 10/13  15:00:00,18.525,10.6125,0.74322432,321072.90624,236.9139691102,0,749849.195208198,3.6194403643,91.8822690221,0,21.5573142097,22,21.7786571049
 10/13  16:00:00,17.3,8.8625,0.74322432,321072.90624,137.9803944519,0,536521.381214009,0,50.3893883407,0,21.4820417055,22,21.7410208528
 10/13  17:00:00,16.325,9.325,0.74322432,321072.90624,70.1823534208,0,394076.189541733,1.521937175,28.3116259761,0,21.3867283953,22,21.6933641977
 10/13  18:00:00,15.7875,9.675,0,0,4.1760676622,67.3578788847,75525.4054135888,2.030464181,4.1302763151,22.7917573923,21.0151441672,20.6683601881,20.8417521776
 10/13  19:00:00,14.85,9.6125,0,0,0,96.2717340109,0,0,0,32.8110962553,20.578764862,19.9287952047,20.2537800333
 10/13  20:00:00,14.4,6.55,0,0,0,96.9336114903,0,0,0,33.0673941299,20.271326201,19.6105495022,19.9409378516
 10/13  21:00:00,14.0875,5.2875,0,0,0,97.916187594,0,0,0,33.421009035,20.0124962714,19.3613171111,19.6869066913
 10/13  22:00:00,13.9,6.95,0,0,0,96.4495260439,0,0,0,32.8842079967,19.7781047178,19.1416578886,19.4598813032
 10/13  23:00:00,13.525,7.7,0,0,0,98.3100589402,0,0,0,33.4845121246,19.5715110324,18.9329375554,19.2522242939
 10/13  24:00:00,13.3,7.7,0,0,0,98.0857807911,0,0,0,33.3974435427,19.3858163477,18.7486810004,19.0672486741
 10/14  01:00:00,13.3,7.075,0,0,0,95.5848959481,0,0,0,32.5516851024,19.2386453508,18.6215343783,18.9300898646
 10/14  02:00:00,12.9875,6.075,0,0,0,94.4358518891,0,0,0,32.0697709292,19.1101824403,18.4829652538,18.7965738471
 10/14  03:00:00,13.1125,4.7,0,0,0,86.3083950701,0,0,0,29.2175688432,19.0031280376,18.3966722072,18.6999001224
 10/14  04:00:00,13.3,4.1,0,0,0,81.6322098763,0,0,0,27.6155626725,18.9295395361,18.3527624645,18.6411510003
 10/14  05:00:00,12.9875,4.4125,0,0,0,92.3181946968,0,0,0,31.4361115267,18.8455008667,18.2503040961,18.5479024814
 10/14  06:00:00,12.425,4.2875,0,0,0,102.7411931327,0,0,0,35.0662045446,18.7495324877,18.1089635185,18.4292480031
 10/14  07:00:00,12.575,2.85,0,0,198.4121153014,25.6447701755,687440.43287723,12.0777450505,22.7304450518,13.3753353717,18.883604321,18.2138103577,18.5487073394
 10/14  08:00:00,13.4875,1.725,0,0,818.7778994323,0,2198872.61657617,96.8578956312,234.2913822869,0,19.591730778,18.9687863492,19.2802585636
 10/14  09:00:00,14.2125,1.875,0,0,1068.7821051293,0,2805173.41919357,217.1900422589,485.875990037,0,20.1477773501,19.5937685666,19.8707729583
 10/14  10:00:00,15.15,1.725,0,0,1257.433447748,0,3264511.75370089,362.3576380594,750.0292654829,0,20.7010727136,20.2010030521,20.4510378828
 10/14  11:00:00,16.2875,4.75,0,0,1193.9896442299,0,3107123.36467163,396.3326787249,825.3339546561,0,21.1540082177,20.717210497,20.9356093574
 10/14  12:00:00,17.0125,8.0125,0,0,1040.4272444027,0,2796986.43899632,399.0509877535,840.1903974264,0,21.4825075137,21.0472365912,21.2648720524
 10/14  13:00:00,17.2,10.05,0,0,1113.255280544,0,2982278.71385319,485.1542200411,947.3413655921,0,21.9786107526,21.5125436636,21.7455772081
 10/14  14:00:00,17.2,12.7375,0,0,676.7733431522,0,1899372.08423034,276.5969044972,554.1644982389,0,22.0131567629,21.5377820367,21.7754693998
 10/14  15:00:00,16.8875,11.3375,0,0,186.3463500732,0,673176.97581932,9.3090527476,82.5475913165,0,21.613549267,21.0523731956,21.3329612313
 10/14  16:00:00,16.0125,9.4875,0,0,97.5022760057,0,469093.840834788,0,36.4848283475,0,21.3451950573,20.6946860881,21.0199405727
 10/14  17:00:00,15.6,8.9875,0,0,37.5763834378,0,319523.938162629,1.7925037839,16.4617906162,0,21.0435292671,20.3863967304,20.7149629987
 10/14  18:00:00,14.85,8.425,0,0,1.2970812744,71.3692285218,67448.5255877074,2.3130561156,2.9163794936,24.0823043242,20.6860290073,20.0178791423,20.3519540748
 10/14  19:00:00,14.0875,7.8875,0,0,0,104.6564063512,0,0,0,35.7028795429,20.3443730184,19.6389818753,19.9916774468
 10/14  20:00:00,13.525,7.3875,0,0,0,107.7028691894,0,0,0,36.7174657486,20.0567851227,19.3392242664,19.6980046946
 10/14  21:00:00,13.3,7.2,0,0,0,105.3291603514,0,0,0,35.8820156827,19.7940084492,19.0925472495,19.4432778494
 10/14  22:00:00,12.9875,6.2625,0,0,0,106.5764030753,0,0,0,36.3218389934,19.5601866969,18.8671420873,19.2136643921
 10/14  23:00:00,12.8,6.95,0,0,0,105.6759262193,0,0,0,35.9964918917,19.3506203273,18.6685169745,19.0095686509
 10/14  24:00:00,12.425,7.075,0,0,0,108.7409504326,0,0,0,37.0365012396,19.1671798559,18.4793592508,18.8232695534
 10/15  01:00:00,11.8875,4.7625,0,0,0,114.5743222214,0,0,0,39.0758900994,18.9939383118,18.286700121,18.6403192164
 10/15  02:00:00,11.325,3.9125,0,0,0,119.5667240662,0,0,0,40.757300389,18.8304297963,18.0933286873,18.4618792418
 10/15  03:00:00,10.7875,3.475,0,0,0,123.9193845473,0,0,0,42.2077956032,18.6677647233,17.9029984861,18.2853816047
 10/15  04:00:00,10.9125,3.1,0,0,0,122.7865018867,0,0,0,41.922370343,18.5220846686,17.7851661975,18.153625433
 10/15  05:00:00,10.7875,2.1,0,0,0,122.0634722777,0,0,0,41.6592388794,18.4002296089,17.674341186,18.0372853974
 10/15  06:00:00,10.6,0.5625,0,0,0,140.8037115725,0,0,0,48.0814100449,19.1879432346,21.9606504615,20.574296848
